,Komentar,label,truncated_label,sentiment,score
537,fraksi pks dprd sumut tak setuju kemendikbudristek pakai istilah marketplace guru ini alasannya  via ,NEGATIVE,b the PKS faction of North Sumatra s DPRD does not agree with the Kemendikbudristek using the term teacher marketplace the reason is via,"[{'label': 'NEGATIVE', 'score': 0.9993463158607483}]",0.9993463158607483
538,jangan lupakan rencana marketplace guru yang questionable buruh aja yang sering dianggap rendah gak mau diperjualbelikan jadi komoditas seperti budak ini malah mau bikin guru jadi komoditas layaknya budak ,NEGATIVE,b don t forget the questionable teacher marketplace plan just laborers who are often looked down upon don t want to be traded as commodities like slaves instead they want to make teachers become commodities like slaves,"[{'label': 'NEGATIVE', 'score': 0.9807431697845459}]",0.9807431697845459
539,sebagian menganggap terobosan marketplace guru cukup menjanjikan dalam merekrut tenaga pendidik dan mempercepat pengangkatan guru honorer menjadi asn namun sebagian masih sangsi ,NEGATIVE,b some consider the teacher marketplace breakthrough quite promising in recruiting educators and accelerating the appointment of honorary teachers to ASN but some are still skeptical,"[{'label': 'NEGATIVE', 'score': 0.962180495262146}]",0.962180495262146
540,anggota dpr nilai marketplace guru ala nadiem tak selesaikan masalah  lewat com ,NEGATIVE,b members of the DPR value the teacher s marketplace in the style of Nadiem not solving problems via com,"[{'label': 'NEGATIVE', 'score': 0.9979039430618286}]",0.9979039430618286
541,jdi setuju deh sama nadiem makarim guru emang harus dibuat marketplace biarkan rating dan bintang yg berbicara seenggaknya mengurangi spesies bgst berkedok guru seperti ini,NEGATIVE,b so agree with Nadiem Makarim Guru we really have to make a marketplace let the ratings and stars speak at least reduce the great species under the guise of a teacher like this,"[{'label': 'NEGATIVE', 'score': 0.9958129525184631}]",0.9958129525184631
542,boleh tolong jelasin ga masalah ini sama masalah marketplace guru aku soalnya masih belum paham awal masalah sampe ke puncak skrg,NEGATIVE,b can you please explain whether this problem is the same as my teacher s marketplace problem the problem is that I still don t understand how the problem got to the top now,"[{'label': 'NEGATIVE', 'score': 0.9996030926704407}]",0.9996030926704407
543,  diskusi  polemik marketplace atau lokapasar guru apa baikburuknya dan seberapa mampu untuk mengatasi problem guru honorer ,POSITIVE,b discussion of the polemic of teacher marketplaces or workshops on what are the pros and cons and how capable they are of overcoming the problem of honorary teachers,"[{'label': 'POSITIVE', 'score': 0.9013270735740662}]",0.9013270735740662
544,dikritik habishabisan nadiem akan ubah diksi marketplace guru jadi ruang talenta guru ,NEGATIVE,b heavily criticized Nadiem will change the diction of the teacher s marketplace to become a teacher s talent room,"[{'label': 'NEGATIVE', 'score': 0.9908350706100464}]",0.9908350706100464
545,menteri pendidikan kebudayaan riset dan teknologi mengusulkan sistem perekrutan guru yang diistilahkan dengan marketplace guru hal itu menuai beragam reaksi dari masyarakat terutama para guru bagaimana keramaiannya ,NEGATIVE,b the minister of education culture research and technology proposed a teacher recruitment system which is termed the teacher marketplace it drew various reactions from the public especially teachers how busy it was,"[{'label': 'NEGATIVE', 'score': 0.9971004128456116}]",0.9971004128456116
546,kontroversi marketplace guru benarkah efektif untuk perbaiki nasib guru honor ,POSITIVE,b is the teacher marketplace controversy really effective in improving the plight of honorary teachers,"[{'label': 'POSITIVE', 'score': 0.9825478196144104}]",0.9825478196144104
547,setelah aku baca marketplace guru itu ternyata semacam linkedin buat menghubungkan guru dan sekolah yg membutuhkan tenaga kerja pk juga nyelamatin kita dr honorer yang honornya ga seberapa walaupun ttp repot dan susah ,NEGATIVE,b after I read the teacher s marketplace it turns out that it s a kind of linkedin to connect teachers and schools that need workers it also saves us from honorees whose salaries are not much even though it s still troublesome and difficult,"[{'label': 'NEGATIVE', 'score': 0.7820999026298523}]",0.7820999026298523
548,topik diskusi pagi ini polemik marketplace atau lokapasar guru apa baikburuknya dan seberapa mampu untuk mengatasi problem guru honorerberikut kabid advokasi perhimpunan pendidikan dan guru pg iman zanatul haeri       c ,POSITIVE,b the topic of discussion this morning is the polemic of the teacher marketplace or lokapasar what are the pros and cons and how capable are they of dealing with the problem of contract teachers along with the head of advocacy for education associations and pg teachers faith zanatul haeri c,"[{'label': 'POSITIVE', 'score': 0.5542936325073242}]",0.5542936325073242
549,respons marketplace guru pan soroti ketimpangan dan kesejahteraan ,POSITIVE,b respons marketplace guru pan highlights inequality and welfare,"[{'label': 'POSITIVE', 'score': 0.931776762008667}]",0.931776762008667
550,topik diskusi pagi ini polemik marketplace atau lokapasar guru apa baikburuknya dan seberapa mampu untuk mengatasi problem guru honorer berikut guru besar upi bandungpengamat kebijakan pendidikan prof cecep darmawan      ,POSITIVE,b the topic of this morning s discussion is the polemic of the teacher marketplace or lokapasar what are the pros and cons and how capable of overcoming the problem of honorary teachers and professors upi bandung education policy observer Prof Cecep Darmawan,"[{'label': 'POSITIVE', 'score': 0.9214971661567688}]",0.9214971661567688
551,untuk bagian ini saya rasa kurang relevan dengan judul koruptor yg sender angkat dan justru marketplace guru ini malah bisa ngapus guru honorer ditambah lg marketplace guru masih tahap penyusunan dan sosialisasi lg pula mending ukut tes cpns toh terbukti gratis dan ga bayar,NEGATIVE,b for this part I think it s not relevant to the title of the corruptor who sent it and in fact this teacher s marketplace can even remove honorary teachers plus the teacher s marketplace is still in the preparation and socialization stage again it s better to take the cpns test anyway it s proven to be free and doesn t pay,"[{'label': 'NEGATIVE', 'score': 0.9997255206108093}]",0.9997255206108093
552,pga crafting is underway for draftkings reignmakers time your pack openings with our pack guru events that occur before you open your pack affect the odds of what you could receive ,NEGATIVE,b pga crafting is underway for draftkings reignmakers time your pack openings with our pack guru events that occur before you open your pack affect the odds of what you could receive,"[{'label': 'NEGATIVE', 'score': 0.9705470204353333}]",0.9705470204353333
553,belum juga memahami konsep k buku tematik udah ganti aja kurmer belum memahami apa pk belum paham ppg udah ada aja guru marketplace ,NEGATIVE,b don t understand the concept of thematic books I ve replaced Kurmer I don t understand anything I don t understand ppg there s already a marketplace guru,"[{'label': 'NEGATIVE', 'score': 0.9994008541107178}]",0.9994008541107178
554,itu kn bu cthrine  ap slhnya joget ko enek kn yg bkin kbjkn staf khusus mnteri eselon tinggl teken  marketplace guru yuh jadi yuh ancur,NEGATIVE,b that s right Mrs Cthrine what s wrong with dancing how come you re the one who made the special staff of the Minister of Higher Echelon just sign the teacher s marketplace yeah it s ruined,"[{'label': 'NEGATIVE', 'score': 0.9997201561927795}]",0.9997201561927795
555,setelah nadiem membuat peraturan baru terkait rekrutmen guru menggunakan marketplace hal ini menuai kontroversi pak nadiem seharusnya lbh mementingkan nasib guru honorer yg di gaji hanya  rb perbulan begini nih kalau terlahir kaya gk pernah rasanya jadi guru ,NEGATIVE,b after Nadiem made new regulations regarding the recruitment of teachers using the marketplace this sparked controversy Mr Nadiem should be more concerned with the fate of honorary teachers who are paid only thousands of dollars per month like this If you are born rich you will never feel like being a teacher,"[{'label': 'NEGATIVE', 'score': 0.9923171997070312}]",0.9923171997070312
556,dengan marketplace sistem perekrutan guru akan lebih fleksibel  ,NEGATIVE,b with marketplace the teacher recruitment system will be more flexible,"[{'label': 'NEGATIVE', 'score': 0.9460629820823669}]",0.9460629820823669
557,marketplace guru diklaim merupakan basis data yang berisikan profil guru ,NEGATIVE,b marketplace guru is claimed to be a database containing teachers profiles,"[{'label': 'NEGATIVE', 'score': 0.9924915432929993}]",0.9924915432929993
558,anggota dpr nilai marketplace guru ala nadiem tak selesaikan masalah baca selengkapnya disini             ,NEGATIVE,b members of the DPR value the teacher s marketplace in the style of Nadiem does not solve the problem read more here,"[{'label': 'NEGATIVE', 'score': 0.9994170665740967}]",0.9994170665740967
559,mengenal marketplace guru usulan menteri nadiem tuai kontroversi ,NEGATIVE,b getting to know the guru marketplace proposed by minister Nadiem reaps controversy,"[{'label': 'NEGATIVE', 'score': 0.9898716807365417}]",0.9898716807365417
560,marketplace guru hanya akan memudahkan sekolah yang membutuhkan tenaga pendidik ,NEGATIVE,b marketplace teachers will only make it easier for schools that need educators,"[{'label': 'NEGATIVE', 'score': 0.9988613128662109}]",0.9988613128662109
561,ketua dpd ri dukung gagasan menteri nadiem tentang marketplace guru ,POSITIVE,chairman of dpd ri supports minister nadiem s idea of teacher marketplace,"[{'label': 'POSITIVE', 'score': 0.9516357183456421}]",0.9516357183456421
562,ini kalau beneran ada marketplace guru yang jadi pembelinya siapa sih apa kepsek atau dinas pendidikan kalau diantar dua itu wih bisa cuan besar itu mereka tinggal kasih pelicin udah bisa dicheckout sama dinas atau kepsek,NEGATIVE,b if there really is a teacher s marketplace who will buy it who is the principal or the education office if two of them are delivered you can make a lot of money they just need to give the lubricant you can check out the office or the principal,"[{'label': 'NEGATIVE', 'score': 0.9990935325622559}]",0.9990935325622559
563,hidup lagi capekcapeknya baca berita tentang marketplace buat guru,NEGATIVE,b live again tired of reading the news about the marketplace for teachers,"[{'label': 'NEGATIVE', 'score': 0.9996918439865112}]",0.9996918439865112
564, rencana ini berpotensi diskriminatif karena hanya terbuka bagi guru honorer yang lulus seleksi pppk amp ppg prajabatan guru honorer yang tidak lulus seleksi belum dapat diakomodir skema ini inilah yang membuat kebijakan marketplace tidak berdampak pada permasalahan yang ada,NEGATIVE,b this plan has the potential to be discriminatory because it is only open to honorary teachers who pass the pppk ppg pre service teacher selection who do not pass the selection and cannot be accommodated by this scheme This is what makes the marketplace policy not have an impact on existing problems,"[{'label': 'NEGATIVE', 'score': 0.9983742237091064}]",0.9983742237091064
565,namun sayangnya wacana ini dinilai tetap tidak menjawab persoalan guru yang sudah ada sebelumnya seperti kualitas guru dan belum meratanya distribusi guru menurut ada beberapa hal yang perlu diperhatikan jika kebijakan marketplace guru dilakukan,NEGATIVE,b however unfortunately this discourse is considered to still not answer pre existing teacher problems such as teacher quality and the uneven distribution of teachers according to there are several things that need to be considered if the teacher marketplace policy is carried out,"[{'label': 'NEGATIVE', 'score': 0.9994934797286987}]",0.9994934797286987
