,user,date,renderedContent
835,BemFipUpgris_,2023-06-01 06:54:00+00:00,"[#SEKILOFIP : SERBA-SERBI SISTEM MARKETPLACE GURU] 

Halo Mahasiswa FIP👋

Kali ini kami menyajikan sekilas informasi tentang konsep marketplace untuk guru, gagasan yang diungkapkan Mendikbud Ristek, Nadiem Makarim untuk memenuhi formasi guru di Indonesia. https://t.co/Io8WFW8c0X"
836,Ketitik_app,2023-06-01 06:49:42+00:00,"Ia menilai, mekanisme itu lebih efisien mengisi kekosongan guru ASN PPPK di sekolah.

📸: Freepik/syarifbit

#KeTitik #KeTitikNews #Berita  #stayinformed #shortnews #ToThePoint #news #Indonesia #BeritaIndonesia #Guru #PPPK #Marketplace"
837,Ketitik_app,2023-06-01 06:49:42+00:00,"Menteri Pendidikan, Kebudayaan, Riset, dan Teknologi Nadiem Makarim menerapkan rekrutmen guru Pegawai Pemerintah dengan Perjanjian Kerja (PPPK) melalui sistem marketplace mulai 2024. Dengan platform tersebut, semua sekolah dapat mengakses guru untuk mengajar di sekolah. https://t.co/1xofFmdPxO"
838,massisoyoo,2023-06-01 06:41:34+00:00,"Semenjak baca perubahan sistem perekrutan guru pns yang dimana harus ppg dan tes baru bisa masuk marketplace nya pak nadiem, malamku di penuhi ovt dan stress berat gmn ke depannya 😭😭"
839,Network_Suara,2023-06-01 06:39:50+00:00,"Kebijakan Pendidikan 2024, Guru Dijual di Marketplace

https://t.co/ENczxI7CHu"
840,gamaonakal,2023-06-01 06:31:10+00:00,"@worksfess 24 tahun, blum lulus semester 12 dan aku anak pendidikan, dapet info taun depan ada marketplace guru. Trus kamu ngeluh?"
841,Arkian_Widi,2023-06-01 06:10:57+00:00,"Akankah ada fitur flash sale juga di ""marketplace guru""? #marketplace"
842,pikiran_rakyat,2023-06-01 06:10:12+00:00,"""Guru-guru honorer yang sudah lulus seleksi, mereka yang mengikuti seleksi untuk menjadi calon guru ASN. Semua guru honorer yang lulus seleksi dan lulusan PPG pra jabatan ini bisa mendaftarkan diri dalam marketplace,"" ujar Nadiem Makarim

#PikiranRakyat #PRMN #marketplace #Guru https://t.co/7OvIKwx7L1"
843,pikiran_rakyat,2023-06-01 06:08:36+00:00,"Dengan bantuan teknologi, nantinya database guru dapat diakses oleh sekolah mana pun yang sedang merekrut talenta melalui marketplace tersebut.

#PikiranRakyat #PRMN #marketplace #Guru https://t.co/lL6J7oiRTb"
844,pikiran_rakyat,2023-06-01 06:07:50+00:00,"Layaknya 'online shop', marketplace guru memungkinkan talenta dipesan oleh institusi pendidikan sesuai formasi yang dibutuhkan.

#PikiranRakyat #PRMN #marketplace #Guru https://t.co/pL5GLP6ijV"
845,pikiran_rakyat,2023-06-01 06:06:39+00:00,"""TOKOPENGAJAR""
.
Marketplace guru adalah suatu wadah bagi para guru untuk menemukan maupun ditemukan sekolah yang membutuhkan talentanya untuk mengajar. https://t.co/WjOWhFqYrr"
846,kalimaya_malang,2023-06-01 05:27:08+00:00,Kemendikbud Ristek rencana untuk mengubah sistem rekrutmen Guru PPPK melalui marketplace #R12KBFM https://t.co/q2ukpZzSlS
847,torrichubby,2023-06-01 05:03:50+00:00,"@redkitepad @GPTGuru_ How does GPT Guru enable users to create strong and user-friendly NFT marketplaces, and what sets Guru's offerings apart from other similar marketplaces in terms of unique features and functionalities?"
848,inilahdotcom,2023-06-01 04:29:35+00:00,"Koordinator Perhimpunan Pendidikan dan Guru (P2G), Satriwan Salim memberikan tanggapan terhadap rencana Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi RI (Kemendikbudristek) yang akan membuat marketplace, dalam upaya mengatasi sistem perekrutan… https://t.co/YqGuF5yBuZ"
849,Silvianarfd1,2023-06-01 04:29:18+00:00,"tersedia di marketplace guru
segera di check out https://t.co/40hbS1eJGs"
850,irni363,2023-06-01 04:12:19+00:00,"Pagii Kamis pertama di Bulan Juni, semoga ada kabar baik buat Guru di Indonesia.

Mengenal Marketplace Guru, Gagasan Nadiem Makarim untuk Atasi Masalah Perekrutan Tenaga Pendidik https://t.co/XsnB8myrlK"
851,pikiran_rakyat,2023-06-01 04:00:01+00:00,"“Marketplace untuk guru adalah suatu database yang nanti akan didukung secara teknologi, di mana semua sekolah ini bisa mengakses siapa saja yang bisa menjadi guru dan siapa yang saya mau undang untuk menjadi guru di sekolah saya,” ujar Nadiem Makarim.
#PikiranRakyat #GuruHonorer https://t.co/wIh3qnfDMx"
852,HanyaSebuahIde,2023-06-01 02:53:17+00:00,"Apakah sistem app marketplace guru dari pak 
@nadiemmakarim
 bisa diterapkan di politik dan mencegah nepotisme di Indonesia?

Dimana seluruh rakyat Indonesia dapat mengakses data calon2 pejabat dan juga hasil kerja para pejabat. Dan fitur 'rating dari rakyat'

#Indonesia #DPR"
853,jagodata,2023-06-01 02:53:10+00:00,"@collegemenfess gue mau nanya deh, misalkan bener dibikin kayak marketplace, apakah guru itu bisa nentuin tarif mereka sendiri (?) jatohnya kayak web2 yg nyediain freelancer gitu (?)"
854,YMSyeyenmaryani,2023-06-01 01:23:01+00:00,"Marketplace itu untuk transaksi jual beli barang ini untuk rekrut guru dan lainnya. 
Ko rasa rasanya kurang tepat buat rekrut guru menggunakan market place, alangkah baiknya aplikasi khusus aja bukan market place yang secara bagi saya atau orang awam buat jual beli online"
855,lookita0_0,2023-06-01 01:18:56+00:00,@BankMegaID diisi voucher marketplace guru
856,floresterkini,2023-06-01 01:18:55+00:00,"Mengenal Marketplace Guru, Ide Baru Mendikbudristek untuk Mengubah Nasib Guru Honorer di Masa Depan
 https://t.co/hH7u8r97GF"
857,RizaHinterland,2023-06-01 01:09:00+00:00,"Dari jauh"" hari sudah dikasih tau tapi mereka merasa aman sekarang ada Marketplace Guru baru sadar, yang muda"" jadikan ini pembelajaran ya🥺✌️ https://t.co/d8X9wn7zsR"
858,liputan6dotcom,2023-06-01 01:04:06+00:00,"Ragam Tanggapan Soal Marketplace Guru yang Nadiem Makarim Tawarkan, Warganet: Dapat Cashback Dong Ya? https://t.co/SL7gbiu8xl"
859,ainunchomsun,2023-06-01 00:46:19+00:00,@rijalf justru marketplace ini untuk mengakomodir semua lokasi termasuk 3T yg selama ini tidak diminati guru2 krn ada pola insentif dan sekolah bisa lsg mencari guru yg dibutuhkan. Jaringan bukan masalah utama selama database lengkap dan jelas
860,eka_harijanto,2023-06-01 00:24:01+00:00,@agungtrainer @Kemdikbud_RI @PBPGRI_OFFICIAL @icharis @Darmaningtyas @iwanpranoto @Itjechodidjah @zanatul_91 @islah_bahrawi Marketplace guru adalah contoh bhw liberalisme tlh merasuk dlm pendidikan. Bukti bhw guru tlh diposisikan sbg buruh sekaligus komoditi. Nilai Pancasila dlm masyarakat dirusak olh elite politik
861,liputan6dotcom,2023-06-01 00:14:33+00:00,"Bakal Ada Marketplace Guru pada 2024, Ini Syaratnya yang Harus Dipenuhi https://t.co/is939DB2P1"
862,agungtrainer,2023-05-31 23:45:04+00:00,"@eka_harijanto @Kemdikbud_RI @PBPGRI_OFFICIAL @icharis @Darmaningtyas @iwanpranoto @Itjechodidjah @zanatul_91 @islah_bahrawi Soal Pancasila, itu tinggal tulisan saja. Pejabat pemerintah, pemimpin parpol,menteri, dan mereka yg seharusnya jadi teladan sudah menggantinya dengan kapitalisme, liberalisme, internasionalisme, lihat  istilah marketplace guru. Apa ide itu dari Pancasila?"
863,pikiran_rakyat,2023-05-31 23:39:04+00:00,"POPULER HARI INI: Serba-serbi Marketplace Guru hingga Mahasiswa Kelaparan Nekat Makan Karya Seni: Berikut lima artikel populer di kalangan pembaca https://t.co/f85wATHORZ pada Kamis, 1 Juni 2023. Simak artikel lain selengkapnya. https://t.co/gyEfVUtvDj"
864,seadzarinee,2023-05-31 21:28:41+00:00,"@gibran_tweet gatau saya harusnya ga ngetag anda tapi gimana yaa itu yg marketplace guru :"""
865,abnxtm,2023-05-31 20:04:38+00:00,"dibalik kontroversi penyebutan ‘marketplace’ yang terkesan menjadikan guru sbg ‘komoditas’, substansi gagasan dari kebijakan ini cukup menarik"
866,abnxtm,2023-05-31 20:04:37+00:00,"marketplace guru ini kebijakan yg pada nantinya akan memungkinkan guru untuk masuk ke database. nantinya, database ini akan bisa diakses oleh semua sekolah yang ada di indonesia. dengan ini, sekolah bisa ngerekrut guru kapan aja (utk lebih jelasnya, temen2 bisa research)"
867,abnxtm,2023-05-31 20:04:36+00:00,"dari semua pembicaraan ngalor ngidul kami pada saat itu, ada satu topik yg cukup relate dgn dinamika saat ini. yaitu ksejahteraan guru, setelah adanya kebijakan perekrutan guru pake sistem marketplace"
868,locomoreur99,2023-05-31 18:01:24+00:00,buset buset marketplace guru
869,Lahan_Diskusi,2023-05-31 17:40:47+00:00,@byyy_me Tapi kalo semisal ada solusi lain Selain 'MarketPlace' untuk mengatasi permasalahan terkait guru honorer dan persebaran tenaga didik maka solusi tersebut sangat dibutuhkan keberadaan nya... 🙏
870,yusril_ferdi,2023-05-31 17:38:19+00:00,"Entahlah ya, apa kita yang terlalu terjebak dengan istilah ""marketplace"" jadi seakan lupa tujuan utamanya yaitu menghapus siklus guru honorer.
Atau kita juga yang merasa sudah ""suci"" karena penambahan huruf S.Pd di nama belakang jadi gamau diberlakukan spt pekerja pada umumnya."
871,juskiwi16,2023-05-31 16:40:12+00:00,Tolong pak nadhiem yang bikin kebijakan marketplace guru tu ditiadakan aja deh. Namanya aja udah nggak bikin nyaman. Apalagi ntar programnya. #marketplace #nadhiemmakarim
872,makisake_merdhi,2023-05-31 16:33:27+00:00,Belum selesai dengan P3K udah ada aja MarketPlace Guru. Halo apa kabar teman-teman pendidik?.
873,futureunggie,2023-05-31 16:10:25+00:00,"@Bidadaribidada5 Udah proses kuliahnya gk mudah, lulus kuliah kerja juga gaji gak seberapa.. Skrng ada lgi marketplace merasa gaada harga diri banget jd seorang guru😥 bahkan mewajari kalo beberapa orang merasa salah ambil jurusan pendidikan😑"
874,safriramadhana,2023-05-31 16:07:34+00:00,"@Prambors Cari barang di marketplace ❌
Cari guru di marketplace✅"
875,safriramadhana,2023-05-31 16:04:45+00:00,"@Czalmx Cari barang di marketplace ❌
Cari guru di marketplace ✅"
876,futureunggie,2023-05-31 16:01:28+00:00,"Nanges bangett, baru juga gue mulai bangun karir, udah ada lagi soal marketplace guru.... Ini konsep nya mau gimana sih:') trs nanti bayarannya via shopeepay later gitu? Wkwkwkwk MAKIN RUWET AJA DUNIA PENDIDIKAN"
877,zanatul_91,2023-05-31 15:45:10+00:00,"Menurut Nadiem Makarim, marketplace guru ini akan membuat sekolah bisa melakukan rekruitmen realtime. Setelah direkrut, guru tersebut akan digaji dari pusat langsung, dananya dikirim langsung ke sekolah seperti dana bos. 

Prtnyaany siapa yang megang kuncinya 🤣

#eaaa @pppkguru"
878,zhamelghasen,2023-05-31 15:39:20+00:00,"Di buat mikir, gmn nasib anak bangsa kedepannya jika tidak ada lagi orang yang mengambil pendidikan karena adanya marketplace guru"
879,langkatodaycom,2023-05-31 15:39:17+00:00,"Heboh Marketplace Guru, DPR Usul Diganti jadi ‘Ruang Talenta’

https://t.co/UUWtx4Cbzl"
880,pnnji,2023-05-31 15:21:16+00:00,Kocak bener dengan marketplace masyarakat bisa liat gurunya kompeten apa nggak. Kaya selama ini gak liat praktik KKN pejabat publik aje dan karena itu udah sehari-hari di mari jadi ywd life goes on lah sakarepmu. Ini lagu masyarakat ngurusin guru sebuah sekolah?
881,pnnji,2023-05-31 15:18:32+00:00,"Tahun politik, NM ada buzzernya apa gimana yak? Di tiktok rame ngomongin marketplace yang kaya asal cuap-cuap: menghilangkan nepotisma lah, kaya linkedin jadi masyarakat bisa lihat kompeten apa gak lah, bawa2 soal guru predator lah (kaya ada ngaruhnya kali pake MP)"
882,miyawaww,2023-05-31 14:58:16+00:00,"Berhubung ini rame bgt.
Mungkin kalo emg itu satu2nya cara, alangkah lebih baik kalo konsepnya kaya 'linkedln', bukan 'marketplace guru'. Menurut saya jg ini blm bisa mengatasi kesejahteraan guru2 honorer, apalagi yg sudah lanjut usia. Potek bgt lihatnya 💔"
883,Toulipes_,2023-05-31 14:57:01+00:00,"Ya Allah. W ambil aja ga si ini jurusan pendidikan yang ibuk w tawarin, tapi ini yang masalah MARKETPLACE Guru. Bikin w ktar ktir"
884,syaarrrr,2023-05-31 14:50:44+00:00,"terimakasi bg aldi taher, karnamu fyp marketplace guru sudah tergantikan wkwkw"
885,matabangka,2023-05-31 14:38:32+00:00,"Pengertian Marketplace Guru, Solusi Memudahkan Guru Honorer Diangkat Jadi ASN PPPK https://t.co/qXK8utHVsy"
886,obatgeliga,2023-05-31 14:19:37+00:00,jelek bgt guru jdi marketplace dahhh👎🏻
887,daniellsinaga_,2023-05-31 13:58:08+00:00,"Penjelasan tambahan Marketplace Guru ada di tweet kakak ini
https://t.co/G22XMfK2EA"
888,vox_timor,2023-05-31 13:39:42+00:00,Ternyata Sistem Rekrutmen Guru PPPK Dengan Marketplace https://t.co/OYUL0QeEOH
889,besmartidn,2023-05-31 13:21:22+00:00,"Mendikbud Nadiem Makarim Akan Pakai Sistem Marketplace untuk Perekrutan Guru, Berikut Penjelasannya

Selengkapnya klik link di bawah ini
https://t.co/02UzQQtZnF"
890,medianekita,2023-05-31 13:20:12+00:00,"Terbaru! Mendikbudristek Nadiem Makarim Bakal Terapkan Sistem Marketplace untuk Rekrutmen Guru, Berlaku 2024 https://t.co/6zjxgpydyA"
891,stargurls_,2023-05-31 12:59:07+00:00,males bgt denger ttg marketplace guru. jujur makin eneg dengan country ini wkwk… dah paling bener ngepet aja lu semua🤣
892,ocehansimikhul,2023-05-31 12:58:06+00:00,Apaan lagi ini marketplace guru? Astagaaa 😭
893,Rafutra_23,2023-05-31 12:45:47+00:00,"Gaji 600 rb/semester itu gaji atau apa? Jangan rendahkan guru dengan kenapa guru dipersulit. Ya emang harus sulit. Kalian akan mendidik masyarakat. Kalian salah satu pondasi pembangun negara.
Saya juga berharap, tindakan menteri bukan hanya sekedar membuat marketplace saja."
894,Rafutra_23,2023-05-31 12:45:42+00:00,"Miris tapi ini kenyataannya. Lalu ditengah kondisi yang buruk ini, marketplace menurut saya langkah yang bijak yang diambil oleh lembaga eksekutif. Jangan liat hanya namanya marketplace jadi kalian anggap guru itu barang. Liat apa tujuannya... Kalian mengaku guru."
895,Rafutra_23,2023-05-31 12:45:41+00:00,"Lalu marketplace ini menurut saya solusi yang baik, kenapa baik. Apakah lantas dia lulusan keguruan pantas menjadi guru? Tidak. Ini mayoritas yang saya temukan, mahasiswa memilih jurusan keguruan karena mereka tidak lulus atau menanggap jurusan keguruan ini mudah."
896,Rafutra_23,2023-05-31 12:45:36+00:00,"Saya setuju dengan marketplace guru. Mungkin pahit untuk mengatakannya. Tapi banyak lulusan keguruan yang lulus tiap tahunnya. Anggap saja ada 5 universitas tiap daerahnya, tiap tahunya mereka meluluskan satu angktan yang mungkin 100 lebih atau kurang..."
897,allexandraea,2023-05-31 12:32:02+00:00,"ndlogok marketplace guru dadi ovt kerjo seko saiki, mana fyp metune yo nekra ppg yo marketplace jingek dadi guru kudu ngenteni di cek ot mbe sekolahan"
898,Rafutra_23,2023-05-31 12:29:51+00:00,"bodoh, kesal banget gue dengar berita marketplace guru. Guru ini kek barang, guru dianggap murahlah... Hei baca ini ya.
Pendidikan di Sekolah itu terlibat dalam membentuk pola kehidupan masyarakat, nah disekolah guru yang sebagian dalam hidup seorang individu membentuk karakterny"
899,ridwanaffandi__,2023-05-31 12:08:56+00:00,"@peregrinee21 Ahhh bu gulu ndak mantaplah, tak kasih bintang 1 nanti di marketplace guru"
900,youlvmeh,2023-05-31 12:06:28+00:00,"baik buruknya nanti sistem marketplace yg bakal diterapkan ke guru, tp penamaan marketplace untuk sebuah profesi rasanya.....hmmm bintang 5 nya ka :)"
901,mcflurryoreoo97,2023-05-31 11:44:35+00:00,Marketplace guru udh kaya jualan online shop
902,aplicalvin,2023-05-31 11:38:34+00:00,"Bagi yang gatau LinkedIn, Fiverr, Upwork, dsb. Itu adalah website yang menghubungkan ""talent"" dan ""perusahaan"" yang membutuhkan. Jadi apakah website2 diatas juga bisa disebut ""Menjualbelikan manusia""?.   Marketplace guru gk seburuk yg kalian bayangkan ygy."
903,aplicalvin,2023-05-31 11:35:44+00:00,"Agak miris sih lihat komentar2 Netizen tentang Marketplace Guru. Woylah, jangan samain dengan Tok*pedia atau T*nder.  Konsepnya itu sama seperti LinkedIn, Fiverr, Upwork, Glints, dsb. 

Plis lah, kecewa boleh, pembodohan publik jangan."
904,fidibsp,2023-05-31 11:29:12+00:00,"Menteri pendidikan gak usah aneh2 deh buat program seperti marketplace guru. Solusi sejahtera guru itu simple;
1. Non S.Pd. dilarang daftar guru
2. Hapus sertifikasi guru
3. Naikkan gaji guru"
905,realllllftmh,2023-05-31 11:02:24+00:00,"lagi garap skripsi terus liat berita mengenai marketplace guru. jadi guru udah kek dagangan, sekolah tinggal checkout guru eehhh yang di CO sanak saudaranya sendiri. terus nasib guru yang gak punya apa2 yang niatnya mau mengabdi mengajar harus jadi pengangguran gitu?😞"
906,uqon_kun,2023-05-31 10:41:18+00:00,Busyet marketplace guru
907,teknodaimcom,2023-05-31 10:39:36+00:00,Apa Itu Marketplace Perekrutan Guru? Begini Penjelasannya! https://t.co/1jVr9624JV https://t.co/I7TgEjdo44
908,Prambors,2023-05-31 10:30:02+00:00,"Nadiem Makarim akan Rekrut Guru Melalui Marketplace, Gimana Caranya?
 
#PramborsNews 
https://t.co/Y5hRqIRgKn"
909,petrichor224,2023-05-31 10:26:04+00:00,"Unpopular opinion: 
Disaat orang lain pada hujat pak Nadim tentang kebijakan marketplace guru, entah kenapa aku yakin maksud beliau itu baik. Mungkin memang istilahnya aja yg kurang tepat seakan tidak menghargai guru, tapi all of that, aku yakin beliau punya niat yg baik."
910,Bekan_Kutoanyar,2023-05-31 10:08:55+00:00,@Nihann_01 Guru masuk marketplace mantap hehehe
911,Tezzandra,2023-05-31 10:08:40+00:00,PGRI Marketplace guru adalah solusi percepat ketersediaan guru sesuai dengan kebutuhan https://t.co/E9K0vJEJdD
912,mawnesya,2023-05-31 10:06:39+00:00,"Database guru yang kompeten, profesional dalam sistem marketplace, yang akan diberlakukan mulai 2024 adalah positif https://t.co/Z3wiKeau9H"
913,daniellsinaga_,2023-05-31 10:05:14+00:00,"Ditengah banyak konten2 media sosial guru dan calon guru yang kontra tentang rencana tentang marketplace guru, ternyata ada komentar dari Kang Dede Yusuf selaku Komisi X yang menyambut dengan positif. https://t.co/TjrMh8cwyT"
914,Youtiful325,2023-05-31 10:04:00+00:00,"@hiphipyipii Sedinya Ly, sistem kaya marketplace ini uda diterapin di ""agen"" guru les tempat aku ngajar 🥲 jadi ada profile/database guru, calon murid nyari guru, kita apply, ya uda tar dipilih suka2 dah"
915,sabrinalestarii,2023-05-31 10:02:41+00:00,"Marketplace guru disambut positif oleh Ketua PGRI Jawa Timur Teguh Sumarno.

Menurutnya, dengan lebih dari 1 juta guru untuk lolos program PPPK adalah niat baik pemerintah. https://t.co/sO4LUw7DdB"
916,Czalmx,2023-05-31 10:00:34+00:00,PGRI dukung program marketplace guru untuk percepatan ketersedian guru sesuai kebutuhan https://t.co/1Gky4h4wXC
917,merdekadotcom,2023-05-31 09:25:10+00:00,Reaksi Mendikbud Diminta Penjelasan soal Marketplace Guru https://t.co/JvCfUppsEN
918,terasjakartaid,2023-05-31 09:20:18+00:00,"Marketplace guru menjadi salah satu solusi yang ditawarkan Nadiem Makarim dan Kemendikbud Ristek yang bertujuan untuk memenuhi kebutuhan guru di Indonesia.
https://t.co/Q9E3yAZuWS"
919,ainunchomsun,2023-05-31 08:41:05+00:00,"Jadi dengan marketplace tersebut :
data talent guru akan lebih terdokumentasi dengan baik, sekolah bisa langsung mencari guru sesuai kebutuhan, guru pun bisa mencari formasi sesuai keahlian dan lokasi yang diharapkan."
920,ainunchomsun,2023-05-31 08:41:04+00:00,"Jadi ""marketplace"" itu istilah umum yg dipake untuk platform yg mempertemukan ""demand"" dan ""suplly"". Hal ini untuk memecahkan kebuntuan terkait  kebutuhan guru, formasi guru, dan kebutuhan sekolah https://t.co/rNmsy2uyBm"
921,ainunchomsun,2023-05-31 08:41:02+00:00,"Pada rame ngrespon soal marketplace guru yg disampaikan di RDP komisi X DPR. Yg bikin mara mara adl kata ""marketplace"" tanpa membaca lebih lanjut. Padahal.... https://t.co/81WFUsgtSy"
922,zetizen_raban,2023-05-31 08:32:00+00:00,"Marketplace Guru
https://t.co/QQ4OWkXeDN"
923,GomawoYou,2023-05-31 08:23:52+00:00,"Lagi rame konten ""Marketplace Guru"", nemu komen agak laen.
Hadehhh mba Zainab, kualitas sdm masa iya harus jadi tanggung jawab guru lagi? Kerja guru harus 24 jam kah sampe ngawasin muridnya pas di rumah? Lalu fungsi keluarga untuk apa? 🫠 https://t.co/KOa1KOtsIt"
